Tinh,Huyen,Xa,KhuVuc,SoNguoiTrongHo,ChiTieuGiaoDucTrongNam,ChiTieuYTe,CTAnUongDipLeTrongNam,CTAnUongTrongThang,CTSinhHoatNgoaiAnUongTrongThang,CuaCaiTrongNam,CuaCaiGiaTriTrongNam,ChiTieuKhac,ChiTieuTaiSanKhongHaoMonTrong10Nam,ThueNhaDienNuocTrongNam,TongChiTieu,DieuTriNgoaiTru,DieuTriNoiTru,Thuoc,ThietBiYTe,Tuoi,GioiTinh,HoNgheo
66,645,24194,2,7,150.25,86.25,146.33332824707,1208,665,207.25,207.25,217.91667175293,0,45,2933.25,53.75,0,30,2.5,32,1,1
66,645,24194,2,2,0,52.5,63.3333320617676,882,456,233.33332824707,233.33332824707,297.083343505859,433.333333333333,41.6666679382324,2692.58325195313,23.3333333333333,0,29.1666666666667,0,35,1,0
66,645,24205,2,5,127.083335876465,259.583343505859,97.1666641235352,1570,687,214.16667175293,214.16667175293,462.083343505859,0,65,3696.25,40.8333333333333,166.666666666667,91.6666666666667,12.5,40,1,0
66,645,24205,2,3,0,20.8333339691162,55.9166679382324,1079.5,150,175,175,75,0,33.3333320617676,1764.58337402344,0,0,16.6666666666667,4.16666666666667,73,1,1
66,645,24205,2,4,58.75,75,72.5,919,383,124.75,124.75,235.83332824707,0,61.6666679382324,2055.25,51.6666666666667,0,20.8333333333333,2.5,28,1,1
66,646,24211,1,3,79.4166641235352,31.6666660308838,134.58332824707,1314,778,407.75,397.75,174.16667175293,1541.66666666667,32,4891,2.08333333333333,0,14.5833333333333,0,44,1,0
66,646,24211,1,5,0,111.666664123535,95.4166641235352,1267,168,92.0833358764648,88.75,55.8333320617676,141.666666666667,46.9166679382324,2067.33349609375,1.25,104.166666666667,6.25,0,62,1,1
66,646,24211,1,2,0,12.0833330154419,71.5,949,162,165.83332824707,165.83332824707,69.5833358764648,0,28.3333339691162,1624.16687011719,2.08333333333333,0,20,0,88,0,1
66,646,24214,2,3,0,7.91666650772095,55.5,644,212,112,99.0833358764648,36.3333320617676,0,25,1191.83349609375,2.91666666666667,0,5,0,29,1,1
66,646,24214,2,2,0,17.9166660308838,107.75,1154,456,254.16667175293,240.83332824707,86.3333358764648,0,39.1666679382324,2356.16650390625,11.6666666666667,0,12.5,0,29,0,0
66,646,24214,2,3,0,11.6666669845581,103.333335876465,1053,196,140.08332824707,134.66667175293,86.3333358764648,637.5,50,2412.58349609375,6.66666666666667,0,5,0,54,1,0
66,646,24229,2,2,0,73.1666641235352,94.3333358764648,635,95,98,70.9166641235352,74.25,0,68.3333358764648,1209,38.1666666666667,0,10,0,74,1,1
66,646,24229,2,4,107.666664123535,54.5,163.08332824707,945,254,315.583343505859,314.583343505859,144.16667175293,0,85.1666641235352,2383.75024414063,50.75,0,3.75,0,38,1,1
66,646,24229,2,5,0,29.1666660308838,111.666664123535,985,179,178.75,178.75,123.166664123535,103.333333333333,38.8333320617676,1927.66674804688,25.8333333333333,0,3.33333333333333,0,62,0,1
66,647,24244,2,6,298.333343505859,192.5,161.66667175293,2474,473,219.16667175293,219.16667175293,87,0,0,4124.83349609375,0,183.333333333333,8.33333333333333,.833333333333333,38,1,0
66,647,24244,2,4,220,1167.08337402344,105.083335876465,2722,433,320.833343505859,320.833343505859,128.5,0,15,5432.333984375,0,1000,166.666666666667,.416666666666667,36,1,0
66,647,24244,2,4,204.16667175293,18.5,47,1259,475,167.91667175293,167.91667175293,62.25,0,0,2401.75024414063,1.66666666666667,0,16.6666666666667,.166666666666667,36,1,1
66,647,24253,2,6,75,123.333335876465,105,1947,496,254.16667175293,254.16667175293,56,0,33.3333320617676,3344,108.333333333333,0,10,.416666666666667,41,1,0
66,647,24253,2,4,118.333335876465,114.583335876465,78.1666641235352,1511,436,749.583312988281,749.583312988281,73.0833358764648,162.5,50,4042.83325195313,83.3333333333333,0,25,1.66666666666667,33,1,0
66,647,24253,2,3,0,176.25,120.416664123535,2400,528,319.583343505859,319.583343505859,132.08332824707,0,0,3995.91650390625,0,166.666666666667,8.33333333333333,1.25,38,1,0
66,648,24259,1,3,66.5,353.75,444.083343505859,5220,1343,1609.16662597656,1559.16662597656,622.666687011719,2116.66666666667,491.666656494141,13826.66796875,300,0,50,0,39,1,0
66,648,24259,1,5,0,350.416656494141,223.16667175293,4042,722,1687.5,1537.5,294.166656494141,250,155.83332824707,9262.583984375,241.666666666667,0,33.3333333333333,0,62,1,0
66,648,24259,1,5,526.25,1950,149.16667175293,3123,486,1160.83337402344,1160.83337402344,168.33332824707,66.6666666666667,135,8926.083984375,1716.66666666667,0,333.333333333333,0,43,1,0
66,648,24271,2,5,30.8333339691162,276.666656494141,253.75,2995,1442,1005.83331298828,1005.83331298828,724.583312988281,0,135,7869.50048828125,266.666666666667,0,10,0,33,0,0
66,648,24271,2,6,92.25,62.5,217.66667175293,2504,574,590.583312988281,590.583312988281,289.166656494141,250,241.66667175293,5412.41650390625,46.25,0,18.3333333333333,6.66666666666667,34,0,0
66,648,24271,2,4,65,76.5,90.5833358764648,714,327,132.5,132.5,122.5,583.333333333333,100,2343.91674804688,12.5,33.3333333333333,33.3333333333333,0,32,0,1
66,648,24280,2,8,1196.66662597656,148,128.08332824707,2602,636,1307.5,1307.5,427.5,2216.66666666667,191.66667175293,10161.583984375,75,0,33.3333333333333,0,60,1,0
66,648,24280,2,4,0,30,93.5833358764648,1500,600,486.666656494141,486.666656494141,533.333312988281,250,60,4040.25024414063,13.3333333333333,0,16.6666666666667,0,52,1,0
66,648,24280,2,2,73.25,30.8333339691162,51.8333320617676,622,179,76.8333358764648,76.8333358764648,94.1666641235352,0,41.6666679382324,1246.41662597656,20,0,10.8333333333333,0,47,0,1
66,648,24292,2,4,84.1666641235352,44.5,68.5,972,610,106.25,106.25,55.8333320617676,0,60,2107.5,10,0,19.1666666666667,0,36,1,1
66,648,24292,2,4,112.916664123535,45.3333320617676,74.3333358764648,1033,755,197.5,197.5,89.1666641235352,333.333333333333,70,2908.08349609375,13.3333333333333,0,16.6666666666667,0,41,1,0
66,648,24292,2,4,637.083312988281,57.8333320617676,73.9166641235352,1214,787,272.083343505859,272.083343505859,89.1666641235352,0,90,3493.16650390625,12.5,0,13.3333333333333,0,46,0,0
66,648,24301,2,7,64.25,30.8333339691162,33.6666679382324,1008,657,98.3333358764648,98.3333358764648,31.6666660308838,0,20,2042.08337402344,0,14.1666666666667,16.6666666666667,0,32,1,1
66,648,24301,2,3,44.1666679382324,35,209.33332824707,1290,975,650,650,450,1541.66666666667,108.333335876465,5953.5,20.8333333333333,0,14.1666666666667,0,45,1,0
66,648,24301,2,4,683.333312988281,11.6666669845581,143.58332824707,3108,674,360.416656494141,360.416656494141,100,1986.66666666667,120,7548.08251953125,0,0,9.16666666666667,2.5,54,0,0
66,649,24314,2,5,908.333312988281,74.5833358764648,258.916656494141,2092,333,278.416656494141,278.416656494141,520.833312988281,58.3333333333333,0,4802.83349609375,57.9166666666667,0,33.3333333333333,0,47,0,0
66,649,24314,2,4,50.9166679382324,37.5,169.83332824707,1683,304,251.58332824707,251.58332824707,480.5,0,68.3333358764648,3297.24975585938,15.8333333333333,20,1.66666666666667,0,33,1,0
66,649,24314,2,2,0,160,172.5,1856,453,463.333343505859,463.333343505859,267.166656494141,0,41.6666679382324,3877,100,50,10,0,50,1,0
66,650,24349,2,7,772.5,239.16667175293,118.333335876465,1925,404,338.583343505859,338.583343505859,187.91667175293,0,54.1666679382324,4378.24951171875,45.8333333333333,83.3333333333333,25,8.33333333333333,52,1,0
66,650,24349,2,4,108.75,101.166664123535,148.5,1618,528,633.333312988281,633.333312988281,272.916656494141,116.666666666667,75,4235.66650390625,67.5,0,12.5,5.83333333333333,33,1,0
66,650,24349,2,6,112.916664123535,134.5,161.16667175293,2505,491,604.166687011719,604.166687011719,190.41667175293,0,66.6666641235352,4869.99951171875,91.6666666666667,12.5,10,5,36,1,0
66,650,24358,2,5,193.5,761.666687011719,395.416656494141,2896,1276,1147,1145.75,240.75,559.166666666667,74.1666641235352,8689.4169921875,753.333333333333,0,3.33333333333333,1.25,43,1,0
66,650,24358,2,3,0,49.1666679382324,78.75,927,234,86.5,86.5,48.0833320617676,67.5,8.33333301544189,1585.83337402344,36.6666666666667,0,16.6666666666667,8.33333333333333,26,1,1
66,650,24358,2,4,0,170,265.75,2398,559,911.583312988281,911.583312988281,677.583312988281,1625,0,7518.50048828125,131.666666666667,25,16.6666666666667,10,51,1,0
66,650,24364,2,5,1329.58337402344,63.3333320617676,191.16667175293,2272,707,749.583312988281,732.916687011719,122.833335876465,500,60,6728.4169921875,11.6666666666667,0,0,6.66666666666667,45,1,0
66,650,24364,2,5,340,79.3333358764648,111.916664123535,1714,740,534.25,534.25,361.916656494141,0,88.3333358764648,4504,49.3333333333333,0,0,0,39,1,0
66,650,24364,2,4,289.166656494141,840.833312988281,128.08332824707,2148,535,510.666656494141,509.416656494141,262.083343505859,1583.33333333333,50,6856.58349609375,560.833333333333,250,0,0,37,1,0
66,651,24373,1,3,0,445.833343505859,31,2100,172,159.83332824707,159.83332824707,20.8333339691162,66.6666666666667,140,3295.99975585938,416.666666666667,0,29.1666666666667,0,38,0,0
66,651,24373,1,5,166.66667175293,128.33332824707,169,2058,501,640,640,433.916656494141,75,70,4881.91650390625,98.3333333333333,0,30,0,45,1,0
66,651,24373,1,5,275.333343505859,108.166664123535,54.8333320617676,1736,304,153.25,153.25,13.3333330154419,91.6666666666667,25,2914.83325195313,0,26.6666666666667,20.8333333333333,.666666666666667,33,1,0
66,651,24376,1,5,719.166687011719,228.75,163.33332824707,1363,533,520.5,520.5,187.5,0,50,4285.75,46.6666666666667,0,166.666666666667,2.08333333333333,42,1,0
66,651,24376,1,5,1389.58337402344,176.25,138.33332824707,2158,587,402.5,402.5,48.3333320617676,45.8333333333333,30,5378.333984375,137.5,0,16.6666666666667,2.08333333333333,49,1,0
66,651,24376,1,2,83.3333358764648,26.25,61.8333320617676,630,238,123.333335876465,123.333335876465,44.1666679382324,4.16666666666667,20.8333339691162,1355.25012207031,0,0,25,1.25,46,0,1
66,651,24385,2,3,0,89.1666641235352,53.25,914,233,35.4166679382324,35.4166679382324,71.4166641235352,104.166666666667,25,1560.83312988281,0,83.3333333333333,5.83333333333333,0,63,1,1
66,651,24385,2,4,132.08332824707,20,112.916664123535,1179,148,171.25,171.25,47.5,33.3333333333333,37.5,2052.83349609375,7.5,0,12.5,0,45,1,1
66,651,24385,2,9,492,137.08332824707,129.16667175293,2978,570,568.333312988281,568.333312988281,90.1666641235352,0,6726.66650390625,12259.75,37.5,0,58.3333333333333,0,38,1,0
66,651,24394,2,6,321.083343505859,224.83332824707,108.416664123535,2022.5,666,529.583312988281,529.583312988281,229.58332824707,0,41.6666679382324,4673.25,176.666666666667,0,20.8333333333333,0,39,1,0
66,651,24394,2,5,0,280.833343505859,220.66667175293,1722,268,200,200,726.666687011719,116.666666666667,41.6666679382324,3776.50024414063,129.166666666667,41.6666666666667,108.333333333333,1.66666666666667,42,1,0
66,651,24394,2,4,275.416656494141,328.333343505859,180.41667175293,739.5,134,285.416656494141,21.25,30.0833339691162,370.833333333333,30,2395.25,308.333333333333,0,8.33333333333333,7.5,63,0,1
66,651,24401,2,4,166.66667175293,445.833343505859,88.8333358764648,1128,452,62.9166679382324,62.9166679382324,20,308.333333333333,35,2770.5,104.166666666667,291.666666666667,50,0,42,1,1
66,651,24401,2,5,88.3333358764648,189.16667175293,89.5833358764648,1219,532,97.5,97.5,64.1666641235352,129.166666666667,54.1666679382324,2560.58374023438,64.1666666666667,0,125,0,32,1,1
66,651,24401,2,10,23.3333339691162,217.5,276.666656494141,2247,444,343.75,343.75,442.5,166.666666666667,50,4555.16650390625,59.1666666666667,33.3333333333333,125,0,58,1,0
66,652,24418,2,6,30.8333339691162,80.4166641235352,145.25,2533,383,261,258.5,123.833335876465,39.1666666666667,30.6666660308838,3885.66674804688,41.25,0,35,4.16666666666667,46,1,0
66,652,24418,2,3,295.833343505859,1388.75,173.91667175293,2166,505,248.41667175293,246.75,229.58332824707,530,50,5834.25,1366.66666666667,0,33.3333333333333,10.8333333333333,39,1,0
66,652,24418,2,3,504.166656494141,292.916656494141,238.83332824707,1892,498,283.083343505859,278.5,213.16667175293,62.5,40,4303.16650390625,64.1666666666667,0,416.666666666667,18.3333333333333,51,1,0
66,652,24433,2,7,0,16.6666660308838,200.58332824707,2272,517,309.166656494141,309.166656494141,228.5,45.8333333333333,70,3968.91674804688,5.41666666666667,0,8.33333333333333,3.33333333333333,50,0,0
66,652,24433,2,7,44.5833320617676,84.5833358764648,262.75,1779,609,280.583343505859,272.25,211.66667175293,1283.33333333333,59,4886.75,69.5833333333333,0,3.33333333333333,.833333333333333,68,1,0
66,652,24433,2,5,27.9166660308838,97.9166641235352,199,1619,374,236,236,219.75,91.6666666666667,49.1666679382324,3150.41674804688,81.6666666666667,0,9.58333333333333,1.25,48,1,0
66,653,24451,2,4,86.1666641235352,282.916656494141,100.833335876465,1647,367,158.91667175293,158.91667175293,187.66667175293,0,20,3009.4169921875,18.3333333333333,258.333333333333,10,2.5,39,1,0
66,653,24451,2,4,138.91667175293,51.8333320617676,78.8333358764648,1470,249,198,198,153.5,105,30,2673.08349609375,34.1666666666667,0,16.6666666666667,1,34,1,0
66,653,24451,2,3,0,86.6666641235352,129.33332824707,1834,400,396.666656494141,396.666656494141,229.08332824707,0,60,3532.41674804688,82.5,0,3.33333333333333,.833333333333333,50,1,0
66,653,24469,2,7,47.8333320617676,78.5,93.25,2427,473,200.25,190.25,83.3333358764648,800,35.8333320617676,4429.25,9.33333333333333,50,33.3333333333333,5,52,1,0
66,653,24469,2,5,30.5,14.1666669845581,51.4166679382324,1850,493,165.83332824707,159.16667175293,66.6666641235352,0,22.5,2853.25024414063,6.66666666666667,0,5.83333333333333,1.66666666666667,30,1,0
66,653,24469,2,3,0,169.66667175293,45.5,1549,294,159.66667175293,156.33332824707,108.333335876465,0,23.6666660308838,2506.16650390625,8.33333333333333,150,20,2.66666666666667,52,1,0
66,654,24490,1,9,203.33332824707,265.166656494141,146.66667175293,3310.5,585,691.666687011719,691.666687011719,525,437.5,100,6956.5,125.833333333333,66.6666666666667,16.6666666666667,15,44,1,0
66,654,24490,1,1,0,.833333313465118,38.75,1290,275,204.16667175293,204.16667175293,141.33332824707,150,20,2324.25,0,0,.833333333333333,0,35,0,0
66,654,24490,1,5,121.083335876465,119.166664123535,139.41667175293,2641,211,412.083343505859,412.083343505859,250,475,166.66667175293,4947.49951171875,75,0,16.6666666666667,0,38,1,0
66,654,24493,2,3,0,5.83333349227905,10.1666669845581,345,28,5.83333349227905,1.66666662693024,4.33333349227905,0,14,414.833343505859,0,0,5.83333333333333,0,37,1,1
66,654,24493,2,3,0,17.5,26.6666660308838,641.5,99,26.6666660308838,26.6666660308838,18.1666660308838,0,20,876.166748046875,0,0,35,0,53,0,1
66,654,24493,2,9,344.833343505859,242.08332824707,50.75,1609,179,115.25,115.25,23.6666660308838,33.3333333333333,46,2759.16674804688,141.666666666667,59.1666666666667,40.4166666666667,.833333333333333,61,1,1
66,654,24496,2,3,675,578.333312988281,208.41667175293,3058,180,560.833312988281,519.166687011719,265,1958.33333333333,125,8128.08349609375,475,75,83.3333333333333,8.33333333333333,53,1,0
66,654,24496,2,4,132.08332824707,655.666687011719,58.1666679382324,1217,296,147.5,64.1666641235352,183.33332824707,0,150,2903.91674804688,250,250,125,0,36,1,1
66,654,24496,2,3,0,175.83332824707,181.5,3084,475,427.5,427.5,150,583.333333333333,83.3333358764648,5588,9.16666666666667,0,166.666666666667,0,51,1,0
66,654,24502,2,2,579.166687011719,16.6666660308838,77,728,324,288.5,271.833343505859,420.833343505859,208.333333333333,40,2954.33325195313,0,0,16.6666666666667,0,47,0,0
66,654,24502,2,3,11.6666669845581,8.33333301544189,43.25,555,74,32.9166679382324,32.9166679382324,16.6666660308838,4.16666666666667,15,793.916748046875,0,0,8.33333333333333,0,32,1,1
66,654,24502,2,6,450.833343505859,159.16667175293,128.75,2201,414,194.16667175293,194.16667175293,182.5,0,33.3333320617676,3957.91674804688,83.3333333333333,29.1666666666667,6.66666666666667,0,43,1,0
66,654,24508,2,2,0,100,179.33332824707,1628.5,134,247.5,41.6666679382324,103.333335876465,172.5,45,2651.83325195313,100,0,0,0,82,1,0
66,654,24508,2,3,19.75,91.6666641235352,4.58333349227905,769,353,180.41667175293,180.41667175293,50,100,15,1763.83325195313,91.6666666666667,0,0,0,27,1,1
66,654,24508,2,4,266.666656494141,725,86.6666641235352,1609,331,469.166656494141,469.166656494141,95.8333358764648,55,40,4147.5,666.666666666667,0,116.666666666667,0,60,1,0
66,654,24517,2,4,134.41667175293,130.66667175293,130,1602,246,106,106,105.583335876465,116.666666666667,157,2834.33349609375,62.5,0,66.6666666666667,8.33333333333333,42,1,0
66,654,24517,2,3,0,12.5,102.5,1643,224,63.9166679382324,63.9166679382324,188.91667175293,0,58.3333320617676,2357.08325195313,4.16666666666667,0,8.33333333333333,0,65,1,0
66,654,24517,2,5,38.6666679382324,358.666656494141,166.25,2149,414,270,270,438.916656494141,0,50,4155.5,318.333333333333,0,16.6666666666667,8.33333333333333,34,1,0
66,654,24526,2,1,0,563.333312988281,32.0833320617676,783.400024414063,69,22.4166660308838,21.5833339691162,39.5833320617676,0,18,1549.40002441406,0,113.333333333333,1350,0,58,0,1
66,654,24526,2,4,1235,362.083343505859,227.75,2908,334,391.25,391.25,170.83332824707,1950,111.666664123535,8081.83349609375,123.333333333333,191.666666666667,25.8333333333333,1.25,50,1,0
66,654,24526,2,3,0,544.166687011719,135,1312,335,294.166656494141,294.166656494141,206.66667175293,243.333333333333,30,3394.50024414063,279.166666666667,0,258.333333333333,6.66666666666667,28,1,0
66,655,24538,1,4,80.8333358764648,976.166687011719,149,2644,681,346.25,346.25,362.5,945.833333333333,212,6743.83349609375,41.6666666666667,912.5,8.33333333333333,0,34,0,0
66,655,24538,1,6,80.8333358764648,847,294.583343505859,3953,783,712.5,712.5,355.833343505859,1000,160,8899.25,804.166666666667,0,25,1.66666666666667,32,1,0
66,655,24538,1,6,1496.08337402344,142.83332824707,209.58332824707,3019,488,516.666687011719,516.666687011719,260.416656494141,0,118.833335876465,6768.0830078125,87.6666666666667,0,12.5,1.66666666666667,46,1,0
66,655,24559,2,5,879.166687011719,1331.5,241.91667175293,2818,786,363.75,363.75,540.833312988281,610,140,8074.9169921875,1258.33333333333,0,83.3333333333333,8.33333333333333,50,1,0
66,655,24559,2,6,1163.83337402344,742,155.83332824707,2223,469,648.916687011719,648.916687011719,481.25,0,50,6582.75,366.666666666667,333.333333333333,16.6666666666667,.833333333333333,45,1,0
66,655,24559,2,3,80.5833358764648,97,374.5,2094,1540,1887.5,1887.5,918.333312988281,141.666666666667,891.666687011719,9912.7509765625,70.8333333333333,0,10.8333333333333,1.66666666666667,29,1,0
66,655,24568,2,5,221.75,151,347.583343505859,4168,985,1085.83337402344,1085.83337402344,330,1783.33333333333,135,10293.3330078125,41.6666666666667,0,41.6666666666667,4.16666666666667,50,1,0
66,655,24568,2,4,180.83332824707,41.5,183.66667175293,3075,821,550.416687011719,536.25,489.583343505859,2476.66666666667,145.83332824707,8500.75,9.58333333333333,0,4.16666666666667,.416666666666667,37,1,0
66,655,24568,2,4,76.6666641235352,252.83332824707,148,3243.5,1285,1135,1135,735,291.666666666667,140,8442.6669921875,200,0,33.3333333333333,4.16666666666667,34,1,0
66,656,24583,2,4,0,8.33333301544189,22.9166660308838,793,107,234,145.66667175293,125,0,30,1465.91662597656,0,0,8.33333333333333,0,52,0,1
66,656,24583,2,5,18.3333339691162,18.3333339691162,12.5833330154419,653,107,30.4166660308838,15,8.33333301544189,0,5.83333349227905,868.833312988281,0,18.3333333333333,0,0,25,1,1
66,656,24583,2,6,50.4166679382324,20,39.6666679382324,1140,300,176.66667175293,174.16667175293,58.3333320617676,0,28,1987.25,3.33333333333333,0,12.5,4.16666666666667,32,1,1
66,656,24598,2,4,0,0,24.8333339691162,685,159,53.3333320617676,53.3333320617676,42.5,0,7.08333349227905,1025.08325195313,0,0,0,0,29,1,1
66,656,24598,2,4,0,59.25,62.5833320617676,1065,437,194.58332824707,194.58332824707,69.1666641235352,60,19.1666660308838,2161.33349609375,24.8333333333333,33.3333333333333,0,3.25,67,0,1
66,656,24598,2,4,0,77.9166641235352,27,627,146,38.9166679382324,38.9166679382324,3.33333325386047,0,15.8333330154419,974.916687011719,77.5,0,0,.416666666666667,24,1,1
66,657,24544,2,2,0,567.5,158.58332824707,764.5,729,528.333312988281,528.333312988281,278.583343505859,0,50,3604.8330078125,524.166666666667,0,66.6666666666667,20,47,1,0
66,657,24544,2,4,113.5,67.5,186.83332824707,1428.5,477,499.583343505859,499.583343505859,370.25,175,50,3867.74975585938,10,0,25,4.16666666666667,37,1,0
66,657,24544,2,3,270.833343505859,302.5,129.25,811,582,471.666656494141,471.666656494141,410.416656494141,150,30,3629.33374023438,250,0,25,12.5,34,1,0
66,657,24547,2,4,42.5,13.3333330154419,34.0833320617676,705,273,38.3333320617676,30,31.25,54.1666666666667,26,1247.66674804688,0,0,12.5,.833333333333333,40,1,1
66,657,24547,2,3,0,164.58332824707,41.1666679382324,584,108,37.6666679382324,32.6666679382324,16.6666660308838,5,26,1015.75006103516,11.6666666666667,141.666666666667,10.4166666666667,.833333333333333,22,1,1
66,657,24547,2,7,91.25,613.333312988281,237.83332824707,2285,723,325,325,117.083335876465,208.333333333333,50,4975.83349609375,591.666666666667,0,33.3333333333333,10,60,1,0
66,657,24550,2,7,0,305.833343505859,117.833335876465,1741,525,322.083343505859,322.083343505859,803.333312988281,33.3333333333333,58.3333320617676,4228.83349609375,275,8.33333333333333,20.8333333333333,1.66666666666667,28,1,0
66,657,24550,2,8,0,597.5,235.83332824707,1753,567,756.25,756.25,247.91667175293,0,60,4973.74951171875,54.1666666666667,500,33.3333333333333,10,67,1,0
66,657,24550,2,2,0,26.6666660308838,46.8333320617676,737,158,78.5,78.5,139.58332824707,66.6666666666667,30,1361.75,10,0,15.8333333333333,.833333333333333,67,0,1
67,660,24612,1,5,789.166687011719,46.6666679382324,190.83332824707,2204,505,550.833312988281,550.833312988281,305.916656494141,4608.33333333333,358,10109.5830078125,8.33333333333333,0,8.33333333333333,0,51,1,0
67,660,24612,1,3,112.5,60,402.5,1153,580,358.333343505859,358.333343505859,108.333335876465,0,83.3333358764648,3216.3330078125,0,0,41.6666666666667,8.33333333333333,41,1,0
67,660,24612,1,4,109.166664123535,480.833343505859,116.166664123535,1702,1118,342.5,342.5,79.1666641235352,2600,100,6990.33349609375,12.5,416.666666666667,41.6666666666667,0,39,1,0
67,660,24617,1,1,0,0,166.66667175293,1200,300,241.66667175293,241.66667175293,150,3166.66666666667,20,5486.66650390625,0,0,0,0,31,1,0
67,660,24617,1,4,110.833335876465,213.75,116.666664123535,1303,240,36.25,36.25,137.5,41.6666666666667,37.5,2273.41674804688,4.16666666666667,166.666666666667,0,0,47,1,1
67,660,24617,1,4,835,46.25,622.5,2373,700,641.666687011719,641.666687011719,350,1000,83.3333358764648,7293.41650390625,25,0,0,0,40,1,0
67,661,24616,2,6,203.33332824707,8.33333301544189,122.5,2320,637,522.5,522.5,83.3333358764648,0,100,4519.50048828125,8.33333333333333,0,0,0,49,1,0
67,661,24616,2,3,0,301.666656494141,145,2764,1722,305.833343505859,305.833343505859,395.833343505859,0,45,5985.16748046875,0,291.666666666667,10,0,28,1,0
67,661,24616,2,7,0,1.66666662693024,217.5,1877,640,405,405,125,0,70,3741.16674804688,0,1.66666666666667,0,0,23,0,0
67,661,24622,2,10,55.8333320617676,60.8333320617676,157.08332824707,2167,388,401.666656494141,401.666656494141,66.6666641235352,0,29.1666660308838,3727.9169921875,50,0,10.8333333333333,0,30,1,1
67,661,24622,2,2,0,25,145.83332824707,1787,330,290,290,48.3333320617676,141.666666666667,279.166656494141,3337.00024414063,16.6666666666667,0,8.33333333333333,0,27,1,0
67,661,24622,2,8,10,175,168.75,2510,560,470.833343505859,470.833343505859,83.3333358764648,66.6666666666667,29.1666660308838,4544.5830078125,25,141.666666666667,8.33333333333333,0,50,1,0
67,661,24631,2,7,116.25,28.3333339691162,131.25,1644,385,289.916656494141,285.75,33.3333320617676,0,30,2943.83325195313,0,18.3333333333333,10,0,46,1,1
67,661,24631,2,8,139.16667175293,6.66666650772095,134.16667175293,1389,510,313.333343505859,313.333343505859,430.833343505859,0,14,3250.49975585938,0,0,6.66666666666667,0,38,1,1
67,661,24631,2,9,43,95,236.66667175293,2653,355,178.33332824707,178.33332824707,62.5,0,30,3831.83325195313,25,58.3333333333333,11.6666666666667,0,35,1,1
67,662,24640,1,5,0,55.8333320617676,244.58332824707,3905,725,1154.75,696.416687011719,265,166.666666666667,148,7361.24951171875,13.3333333333333,0,28.3333333333333,10,50,0,0
67,662,24640,1,4,37.5,21.25,16.6666660308838,491,405,107.5,107.5,15,0,20,1221.41674804688,0,0,12.5,1.66666666666667,36,1,1
67,662,24640,1,3,0,422.166656494141,243.16667175293,2827,1070,852.833312988281,788.666687011719,661.166687011719,779.166666666667,129.16667175293,7773.33251953125,390.833333333333,0,26.6666666666667,4.66666666666667,26,0,0
67,662,24643,2,4,0,4.16666650772095,63.75,1670,745,149.41667175293,149.41667175293,79.1666641235352,0,22.5,2883.41674804688,0,0,4.16666666666667,0,65,1,0
67,662,24643,2,7,70,86.6666641235352,82.25,1346,772,125.666664123535,125.666664123535,88.9166641235352,0,80,2777.16674804688,51.6666666666667,0,35,0,48,1,1
67,662,24643,2,4,60.8333320617676,106.666664123535,129.75,1625,691,283.333343505859,283.333343505859,127.083335876465,0,53.3333320617676,3360.3330078125,37.5,50,19.1666666666667,0,50,1,0
67,662,24646,2,4,37.5,1060,166.91667175293,1371,339,218.33332824707,218.33332824707,123.333335876465,150,35,3719.41625976563,1025,0,35,0,40,1,0
67,662,24646,2,5,114.166664123535,15.8333330154419,181.83332824707,1835,485,198.75,198.75,129.08332824707,35.8333333333333,37.5,3231.74975585938,10,0,5.83333333333333,0,34,1,0
67,662,24646,2,5,31.6666660308838,158.33332824707,168.16667175293,1793,424,279.583343505859,279.583343505859,235,16.6666666666667,32,3418,0,133.333333333333,25,0,53,0,0
67,662,24649,2,5,351.666656494141,220,216.5,1822,707,267.5,267.5,135,550,66.6666641235352,4603.8330078125,183.333333333333,0,10,0,39,1,0
67,662,24649,2,6,68.3333358764648,160,237.5,2249,624,189.58332824707,189.58332824707,220.83332824707,0,29.1666660308838,3967.99975585938,155,0,3.33333333333333,1.66666666666667,29,1,0
67,662,24649,2,5,441.666656494141,456.166656494141,210.08332824707,1766,551,393.75,393.75,304.583343505859,454.166666666667,50,5021.16650390625,416.666666666667,0,12.5,0,33,1,0
67,662,24652,2,2,0,429.166656494141,380.333343505859,1691,612,293.75,293.75,2847.5,866.666666666667,130,7544.16650390625,416.666666666667,0,12.5,0,52,1,0
67,662,24652,2,3,60,20,130.25,1187,462,155,155,105,0,38.3333320617676,2312.58325195313,0,0,20,0,37,1,0
67,662,24652,2,4,0,10,161.41667175293,1478,470,160.83332824707,160.83332824707,190.83332824707,391.666666666667,30,3053.5830078125,0,0,10,0,44,0,0
67,662,24655,2,6,0,6261.25,802.916687011719,4085,592,1331.66662597656,1331.66662597656,5261.66650390625,1466.66666666667,210,21342.83203125,4315.83333333333,1608.33333333333,1700,125,53,1,0
67,662,24655,2,6,0,19.1666660308838,49.3333320617676,2201,926,565.833312988281,565.833312988281,81.6666641235352,0,76.6666641235352,4485.49951171875,13.3333333333333,0,5.83333333333333,0,47,0,0
